ts,kind,quality,best,qty_best,n_orders,total_qty,qty_within_5pct,median_age_h
2026-09-04T19:25:45Z,125,8,52.0,14613,7,500554,77099,78.885
2026-09-04T19:25:45Z,125,9,55.5,19980,4,139980,119980,24.852
2026-09-04T19:25:45Z,125,10,56.0,39014,7,202903,193014,86.717
2026-09-04T19:25:45Z,125,11,59.5,10000,1,10000,10000,34.155
2026-09-04T19:25:45Z,125,12,84.0,2000,2,4500,4500,62.01
2026-09-04T19:25:51Z,126,0,55.5,341,21,9330,8285,1.145
2026-09-04T19:25:51Z,126,1,55.0,3811,8,12624,5542,0.659
2026-09-04T19:25:51Z,126,2,58.0,7114,4,10158,7114,1.314
2026-09-04T19:25:51Z,126,3,58.5,3000,2,9799,9799,0.948
2026-09-04T19:25:51Z,126,4,62.5,1375,1,1375,1375,111.636
2026-09-04T19:25:51Z,126,5,64.5,762,5,76622,76622,16.709
2026-09-04T19:25:51Z,126,6,66.0,50525,3,109721,69721,40.82
2026-09-04T19:25:51Z,126,7,68.5,8502,5,69936,69936,40.381
2026-09-04T19:25:51Z,126,8,79.5,7000,8,149111,131111,110.44
2026-09-04T19:25:51Z,126,9,96.0,250,1,250,250,40.589
2026-09-04T19:25:51Z,126,10,90.0,106,2,606,106,43.835
2026-09-04T19:25:51Z,126,12,100.0,1000,2,2000,1000,82.654
2026-09-04T19:25:56Z,127,0,476.0,5437,9,6679,6672,53.032
2026-09-04T19:25:56Z,127,1,478.0,263,2,268,263,51.038
2026-09-04T19:25:56Z,127,2,474.0,1046,6,7530,7530,38.389
2026-09-04T19:25:56Z,127,3,480.0,754,5,4839,3979,34.614
2026-09-04T19:25:56Z,127,4,515.0,1654,4,5209,5155,24.832
2026-09-04T19:25:56Z,127,5,750.0,25,1,25,25,16.14
2026-09-04T19:26:01Z,128,0,54.0,134,20,148416,96530,27.616
2026-09-04T19:26:01Z,128,1,67.0,702,15,50007,3568,68.481
2026-09-04T19:26:01Z,128,2,76.0,11372,8,32129,17983,56.588
2026-09-04T19:26:01Z,128,3,82.0,46329,2,47523,47523,66.504
2026-09-04T19:26:01Z,128,5,92.5,7054,1,7054,7054,80.707
2026-09-04T19:26:01Z,128,6,93.0,2173,1,2173,2173,126.525
2026-09-04T19:26:01Z,128,8,93.0,244,2,444,444,77.243
2026-09-04T19:26:01Z,128,9,99.5,99,2,41800,41800,69.178
2026-09-04T19:26:01Z,128,10,110.0,9990,1,9990,9990,85.215
2026-09-04T19:26:09Z,129,0,2150.0,102,18,4513,530,39.818
2026-09-04T19:26:09Z,129,1,2250.0,110,10,365,245,73.719
2026-09-04T19:26:09Z,129,2,2490.0,16,6,6777,6777,53.298
2026-09-04T19:26:09Z,129,3,2710.0,623,7,1376,1376,14.642
2026-09-04T19:26:09Z,129,4,2740.0,20,4,1041,1041,24.036
2026-09-04T19:26:09Z,129,5,2900.0,877,5,3137,3137,53.299
2026-09-04T19:26:09Z,129,6,2990.0,250,7,6443,4443,85.023
2026-09-04T19:26:09Z,129,7,3050.0,390,1,390,390,8.855
2026-09-04T19:26:09Z,129,8,3230.0,4411,2,6411,6411,23.694
2026-09-04T19:26:09Z,129,11,3800.0,1000,1,1000,1000,139.243
2026-09-04T19:26:09Z,129,12,4120.0,14,1,14,14,171.12
2026-09-04T19:26:19Z,130,0,2000.0,9,14,486,486,22.201
2026-09-04T19:26:19Z,130,1,2080.0,12,8,251,251,12.438
2026-09-04T19:26:19Z,130,2,2140.0,757,3,1220,1220,72.837
2026-09-04T19:26:19Z,130,3,2400.0,100,8,1032,932,77.309
2026-09-04T19:26:19Z,130,5,2770.0,299,9,7398,6598,97.019
2026-09-04T19:26:19Z,130,6,2870.0,897,3,1569,1569,109.334
2026-09-04T19:26:19Z,130,7,2800.0,389,3,1686,1686,54.961
2026-09-04T19:26:19Z,130,9,3050.0,429,3,2984,2984,108.4
2026-09-04T19:26:19Z,130,10,3290.0,7,1,7,7,171.122
2026-09-04T19:26:19Z,130,11,3290.0,35,2,1965,1965,124.992
2026-09-04T19:26:24Z,131,0,2360.0,12,9,2021,2021,29.18
2026-09-04T19:26:24Z,131,1,2510.0,7,11,885,815,25.566
2026-09-04T19:26:24Z,131,2,2580.0,117,5,348,348,37.936
2026-09-04T19:26:24Z,131,3,2640.0,51,7,1428,1428,60.792
2026-09-04T19:26:24Z,131,4,2720.0,255,6,1255,1255,37.263
2026-09-04T19:26:24Z,131,5,2860.0,500,3,1500,1500,84.409
2026-09-04T19:26:24Z,131,6,2970.0,8,1,8,8,42.422
2026-09-04T19:26:24Z,131,7,2990.0,75,1,75,75,135.054
2026-09-04T19:26:29Z,132,0,2230.0,5,16,1653,404,49.972
2026-09-04T19:26:29Z,132,1,2340.0,16,8,886,522,63.782
2026-09-04T19:26:29Z,132,2,2580.0,15,6,378,282,116.263
2026-09-04T19:26:29Z,132,3,2930.0,5,4,330,330,59.894
2026-09-04T19:26:29Z,132,4,2940.0,108,4,1230,1230,44.092
2026-09-04T19:26:29Z,132,5,2950.0,290,4,2180,2180,47.437
2026-09-04T19:26:29Z,132,6,2990.0,175,6,3819,3819,77.7
2026-09-04T19:26:29Z,132,7,3050.0,902,5,3470,2970,59.316
2026-09-04T19:26:29Z,132,8,3390.0,463,1,463,463,59.631
2026-09-04T19:26:29Z,132,10,3500.0,508,4,1089,508,36.28
2026-09-04T19:26:29Z,132,12,4190.0,463,2,1463,463,113.828
2026-09-04T19:26:34Z,133,0,18.2,2438,15,46201,45646,2.555
2026-09-04T19:26:34Z,133,1,19.1,8240,2,147775,147775,70.216
2026-09-04T19:26:34Z,133,2,19.3,1241,4,459705,459705,47.709
2026-09-04T19:26:34Z,133,3,19.8,38854,3,120243,63854,14.288
2026-09-04T19:26:34Z,133,4,20.25,18600,13,241181,129594,85.653
2026-09-04T19:26:34Z,133,5,23.75,126556,12,464775,234981,15.768
2026-09-04T19:26:34Z,133,6,37.5,150000,1,150000,150000,0.04
2026-09-04T19:26:34Z,133,9,37.75,50000,17,90395,51639,53.363
2026-09-04T19:26:34Z,133,10,40.0,79772,6,208818,79772,73.781
2026-09-04T19:26:39Z,134,0,49.5,2946,21,63971,47566,23.635
2026-09-04T19:26:39Z,134,1,51.5,6832,7,31657,31657,34.084
2026-09-04T19:26:39Z,134,2,52.0,841,14,55508,18186,123.654
2026-09-04T19:26:39Z,134,3,54.5,8602,11,80489,54528,54.925
2026-09-04T19:26:39Z,134,4,59.0,21508,11,100890,76551,39.484
2026-09-04T19:26:39Z,134,5,60.5,15329,8,234979,227380,41.609
2026-09-04T19:26:39Z,134,6,80.0,1716,2,1717,1716,21.578
2026-09-04T19:26:39Z,134,10,94.5,1000,3,11000,11000,8.739
2026-09-04T19:26:39Z,134,11,90.0,2714,1,2714,2714,177.553
2026-09-04T19:26:39Z,134,12,99.5,6813,4,66481,65883,92.017
2026-09-04T19:26:44Z,135,0,17.9,2800,32,323104,176875,73.269
2026-09-04T19:26:44Z,135,1,17.9,26700,18,369167,134153,88.03
2026-09-04T19:26:44Z,135,2,17.9,1444,36,423373,154214,18.172
2026-09-04T19:26:44Z,135,3,18.0,72601,21,878390,369485,16.512
2026-09-04T19:26:44Z,135,4,20.75,25693,15,320950,208384,85.994
2026-09-04T19:26:44Z,135,5,21.5,88735,6,218675,177948,56.683
2026-09-04T19:26:44Z,135,6,25.25,84914,4,417239,367239,42.859
2026-09-04T19:26:44Z,135,7,28.75,50000,4,626586,626586,86.566
2026-09-04T19:26:44Z,135,8,33.25,12292,5,70660,70660,57.58
2026-09-04T19:26:44Z,135,9,28.0,60000,2,60890,60000,4.35
2026-09-04T19:26:44Z,135,10,35.0,6792,1,6792,6792,102.573
2026-09-04T19:26:44Z,135,11,35.25,9,2,41300,41300,134.947
2026-09-04T19:26:54Z,136,0,1.54,47382,67,330526,175683,22.991
2026-09-04T19:26:54Z,136,1,1.61,12571,8,493819,486851,96.62
2026-09-04T19:26:54Z,136,2,1.61,2230,4,3526164,845259,45.778
2026-09-04T19:26:54Z,136,3,2.1,130000,1,130000,130000,0.007
2026-09-04T19:26:54Z,136,4,2.2,197000,6,1241238,333130,25.41
2026-09-04T19:26:54Z,136,6,2.5,500000,1,500000,500000,107.768
2026-09-04T19:26:54Z,136,7,2.95,999,2,1000999,1000999,80.162
2026-09-04T19:26:59Z,137,0,115.0,102,6,13742,102,79.693
2026-09-04T19:26:59Z,137,1,129.0,1190,5,5762,5762,13.991
2026-09-04T19:26:59Z,137,2,130.0,4771,6,15409,15409,8.09
2026-09-04T19:26:59Z,137,3,135.0,2095,4,37095,37095,10.826
2026-09-04T19:26:59Z,137,4,137.0,1866,6,36926,34926,76.809
2026-09-04T19:26:59Z,137,5,147.0,6044,14,46539,28042,72.957
2026-09-04T19:26:59Z,137,6,170.0,299,8,25140,24171,61.449
2026-09-04T19:26:59Z,137,7,240.0,2000,1,2000,2000,156.919
2026-09-04T19:26:59Z,137,8,175.0,49500,2,49502,49500,112.635
2026-09-04T19:26:59Z,137,9,250.0,150,2,5150,5150,152.834
2026-09-04T19:27:14Z,138,0,1230.0,29,19,5988,241,35.403
2026-09-04T19:27:14Z,138,1,1280.0,10,14,1904,45,39.437
2026-09-04T19:27:14Z,138,2,1290.0,65,11,4866,3523,31.954
2026-09-04T19:27:14Z,138,3,1300.0,171,8,2162,171,47.559
2026-09-04T19:27:14Z,138,4,1600.0,1000,9,3269,2054,62.833
2026-09-04T19:27:14Z,138,5,2390.0,500,1,500,500,23.651
2026-09-04T19:27:14Z,138,6,2400.0,1000,1,1000,1000,75.832
2026-09-04T19:27:19Z,139,0,9.9,1262,31,282619,79651,40.878
2026-09-04T19:27:19Z,139,1,9.8,53,8,30057,15608,2.12
2026-09-04T19:27:19Z,139,2,11.1,8671,5,70032,68671,23.573
2026-09-04T19:27:19Z,139,3,11.3,62089,2,78741,78741,4.067
2026-09-04T19:27:19Z,139,4,11.5,23640,6,373078,245467,18.989
2026-09-04T19:27:19Z,139,5,13.4,100000,18,1973628,188888,58.289
2026-09-04T19:27:19Z,139,6,15.0,50000,1,50000,50000,7.413
2026-09-04T19:27:19Z,139,7,17.0,50000,1,50000,50000,7.409
2026-09-04T19:27:19Z,139,9,24.0,28498,1,28498,28498,69.79
2026-09-04T19:27:19Z,139,10,21.75,999,3,51999,1999,25.6
2026-09-04T19:27:30Z,140,0,256.0,22,17,1661,1503,68.83
2026-09-04T19:27:30Z,140,1,256.0,727,11,4630,4589,38.53
2026-09-04T19:27:30Z,140,2,260.0,3754,7,9050,9041,4.648
2026-09-04T19:27:30Z,140,3,266.0,2648,4,17984,17984,105.649
2026-09-04T19:27:30Z,140,4,268.0,3600,4,6468,6267,66.442
2026-09-04T19:27:30Z,140,5,280.0,50,1,50,50,29.733
2026-09-04T19:27:30Z,140,12,400.0,2225,1,2225,2225,74.639
2026-09-04T19:27:36Z,141,0,34.75,129,21,85459,4100,11.203
2026-09-04T19:27:36Z,141,1,50.0,624,6,140097,139797,102.197
2026-09-04T19:27:36Z,141,2,50.5,14268,13,129825,102588,127.522
2026-09-04T19:27:36Z,141,3,58.0,2000,12,78510,72243,48.907
2026-09-04T19:27:36Z,141,4,59.0,11792,11,86624,47722,50.68
2026-09-04T19:27:36Z,141,5,62.0,28015,10,92709,54209,99.144
2026-09-04T19:27:36Z,141,6,69.0,40000,2,88700,88700,58.641
2026-09-04T19:27:36Z,141,7,71.0,27173,9,118973,109893,51.901
2026-09-04T19:27:36Z,141,8,70.0,12908,4,50050,12908,57.3
2026-09-04T19:27:36Z,141,9,91.0,2500,7,14446,8694,51.911
2026-09-04T19:27:36Z,141,10,93.0,10,4,72080,65134,91.279
2026-09-04T19:27:36Z,141,11,117.0,9369,2,20480,9369,84.838
2026-09-04T19:27:36Z,141,12,177.0,28,2,1139,1139,143.093
2026-09-04T19:27:41Z,142,0,790.0,9,9,1262,976,138.735
2026-09-04T19:27:41Z,142,1,795.0,58,11,2320,817,139.994
2026-09-04T19:27:41Z,142,2,825.0,295,8,2333,478,15.085
2026-09-04T19:27:41Z,142,3,975.0,493,3,1483,1483,1.529
2026-09-04T19:27:41Z,142,4,975.0,25,4,2184,2184,3.133
2026-09-04T19:27:41Z,142,5,985.0,519,6,13415,3354,72.305
2026-09-04T19:27:41Z,142,6,1020.0,3008,7,19486,19486,2.242
2026-09-04T19:27:41Z,142,7,1070.0,3815,2,7789,3815,96.438
2026-09-04T19:27:41Z,142,8,1060.0,7534,4,18784,18784,29.488
2026-09-04T19:27:41Z,142,9,1140.0,8227,2,10975,10975,95.016
2026-09-04T19:27:41Z,142,10,1270.0,1609,9,7158,4659,85.228
2026-09-04T19:27:41Z,142,11,1360.0,1,5,9436,9436,12.103
2026-09-04T19:27:41Z,142,12,1500.0,3,2,2003,2003,146.704
2026-09-04T19:27:47Z,143,0,710.0,11,19,2016,1572,19.021
2026-09-04T19:27:47Z,143,1,735.0,18,7,1197,255,15.335
2026-09-04T19:27:47Z,143,2,730.0,807,17,2324,1822,22.841
2026-09-04T19:27:47Z,143,3,825.0,28,7,11628,71,11.832
2026-09-04T19:27:47Z,143,4,900.0,135,2,423,423,9.845
2026-09-04T19:27:47Z,143,5,920.0,954,6,23267,23267,88.453
2026-09-04T19:27:47Z,143,6,950.0,8867,5,45324,45324,132.525
2026-09-04T19:27:47Z,143,7,960.0,3868,8,24565,24565,69.512
2026-09-04T19:27:47Z,143,9,1100.0,947,1,947,947,10.719
2026-09-04T19:27:47Z,143,10,1120.0,3838,3,6678,4392,56.918
2026-09-04T19:27:47Z,143,11,1240.0,608,2,2608,2608,154.183
2026-09-04T19:27:47Z,143,12,1440.0,99,2,468,468,167.984
2026-09-04T19:27:52Z,144,0,17.4,1000,12,59976,44528,50.32
2026-09-04T19:27:52Z,144,1,18.0,1,1,1,1,67.561
2026-09-04T19:27:52Z,144,2,18.0,5816,2,85672,85672,56.433
2026-09-04T19:27:52Z,144,3,18.0,1,1,1,1,4.069
2026-09-04T19:27:52Z,144,4,18.1,1018,2,11018,11018,55.992
2026-09-04T19:27:52Z,144,5,18.3,29133,2,52589,52589,119.056
2026-09-04T19:28:02Z,145,0,134.0,319,43,1202484,836151,18.581
2026-09-04T19:28:08Z,146,0,6.3,562,44,265313,562,7.994
2026-09-04T19:28:08Z,146,1,6.4,11556,19,1657511,579001,35.359
2026-09-04T19:28:08Z,146,2,6.8,34000,42,1511943,593080,45.607
2026-09-04T19:28:08Z,146,3,6.9,91000,26,2018645,256416,24.331
2026-09-04T19:28:08Z,146,4,7.7,100000,17,4483567,2476708,48.613
2026-09-04T19:28:08Z,146,5,9.6,250000,5,1434687,1382495,0.336
2026-09-04T19:28:08Z,146,6,9.8,90000,1,90000,90000,9.098
2026-09-04T19:28:08Z,146,7,10.0,426640,2,616640,426640,103.337
2026-09-04T19:28:08Z,146,8,10.5,500000,8,1190198,1063941,46.31
2026-09-04T19:28:08Z,146,10,17.9,4999,2,98862,98862,179.676
2026-09-04T19:28:13Z,147,0,39.5,57270,9,112150,97035,23.961
2026-09-04T19:28:13Z,147,1,39.75,22866,4,39695,25547,12.751
2026-09-04T19:28:13Z,147,2,40.25,19501,6,445241,124263,39.79
2026-09-04T19:28:13Z,147,3,44.25,1000,9,197499,128272,53.588
2026-09-04T19:28:13Z,147,4,50.5,10000,6,136500,61500,67.668
2026-09-04T19:28:13Z,147,5,60.0,2,1,2,2,67.548
2026-09-04T19:28:18Z,148,0,34.25,90,5,58138,90,51.759
2026-09-04T19:28:18Z,148,1,33.0,20752,7,90268,90261,26.234
2026-09-04T19:28:18Z,148,2,36.0,176575,3,187948,182848,119.604
2026-09-04T19:28:18Z,148,3,36.25,2037,5,170986,170986,47.498
2026-09-04T19:28:18Z,148,4,38.5,71846,3,86689,73846,158.223
2026-09-04T19:28:18Z,148,5,46.0,23516,4,156603,106603,63.159
2026-09-04T19:28:18Z,148,6,49.5,1,1,1,1,148.049
2026-09-04T19:28:18Z,148,10,59.0,5,2,10005,10005,72.312
2026-09-04T19:28:24Z,149,0,790.0,67,13,1957,1840,61.064
2026-09-04T19:28:24Z,149,1,815.0,9,11,1769,1380,30.985
2026-09-04T19:28:24Z,149,2,840.0,90,11,8334,157,49.499
2026-09-04T19:28:24Z,149,3,890.0,2567,8,8341,2758,97.712
2026-09-04T19:28:24Z,149,4,970.0,500,8,7134,6118,48.87
2026-09-04T19:28:24Z,149,5,1010.0,159,5,10773,10773,83.997
2026-09-04T19:28:24Z,149,8,1070.0,1632,5,11009,4609,102.552
2026-09-04T19:28:34Z,150,0,376.0,100,28,22230,674,26.407
2026-09-04T19:28:34Z,150,1,780.0,80,20,9370,190,12.841
2026-09-04T19:28:34Z,150,2,1680.0,29130,5,29766,29140,75.208
2026-09-04T19:28:34Z,150,3,2830.0,38,19,711,38,26.402
2026-09-04T19:28:34Z,150,4,4960.0,1,12,914,905,35.517
2026-09-04T19:28:34Z,150,5,8975.0,5,5,100,59,163.162
2026-09-04T19:28:34Z,150,6,13000.0,5,12,260,5,21.029
2026-09-04T19:28:34Z,150,7,33000.0,19,16,279,29,26.164
2026-09-04T19:28:34Z,150,8,70000.0,492,9,767,756,72.772
2026-09-04T19:28:34Z,150,9,138500.0,28,9,222,73,85.008
2026-09-04T19:28:34Z,150,10,271500.0,18,6,97,79,75.213
2026-09-04T19:28:34Z,150,11,624500.0,10,10,51,46,42.472
2026-09-04T19:28:34Z,150,12,1380000.0,1,11,142,2,51.948
2026-09-04T19:28:39Z,151,0,382.0,117,8,535,535,7.502
2026-09-04T19:28:39Z,151,1,388.0,320,5,4998,4998,131.196
2026-09-04T19:28:39Z,151,2,464.0,836,6,7230,6565,73.803
2026-09-04T19:28:39Z,151,3,472.0,16,4,7045,6695,105.485
2026-09-04T19:28:39Z,151,4,476.0,477,3,6488,6488,116.918
2026-09-04T19:28:39Z,151,7,500.0,4,1,4,4,47.075
2026-09-04T19:28:39Z,151,8,500.0,2,1,2,2,47.091
2026-09-04T19:28:39Z,151,9,2290.0,49,4,1101,1101,44.358
2026-09-04T19:28:39Z,151,10,2900.0,6000,2,6002,6002,44.332
2026-09-04T19:28:44Z,152,0,234.0,95,7,1774,225,49.026
2026-09-04T19:28:44Z,152,1,250.0,593,14,1181,793,159.502
2026-09-04T19:28:44Z,152,2,294.0,20,3,55,55,67.541
2026-09-04T19:28:44Z,152,3,298.0,200,2,1200,1200,40.052
2026-09-04T19:28:44Z,152,4,320.0,4017,2,4017,4017,98.034
2026-09-04T19:28:49Z,153,0,81.5,480,1,480,480,1.452
2026-09-04T19:28:49Z,153,1,82.0,4413,1,4413,4413,5.014
2026-09-04T19:28:49Z,153,3,88.0,560,1,560,560,4.795
2026-09-04T19:28:54Z,154,0,81.0,754,3,2411,2411,0.952
2026-09-04T19:28:54Z,154,1,81.5,6666,1,6666,6666,0.541
2026-09-04T19:29:04Z,155,0,129.0,315,10,7377,6998,24.813
2026-09-04T19:29:04Z,155,7,170.0,3400,1,3400,3400,24.711
2026-09-04T19:29:12Z,1,0,0.254,445839,154,95156399,19846401,0.1
2026-09-04T19:29:12Z,1,1,0.263,200000,28,18705446,18701382,18.497
2026-09-04T19:29:12Z,1,2,0.263,1029054,62,176844240,165827117,18.194
2026-09-04T19:29:12Z,1,3,0.265,21810813,38,229707118,160187988,52.852
2026-09-04T19:29:12Z,1,4,0.265,24180715,47,228388325,143920858,63.879
2026-09-04T19:29:12Z,1,5,0.266,25253709,12,131963257,122789148,47.716
2026-09-04T19:29:12Z,1,6,0.267,29818408,9,72548574,72548574,68.683
2026-09-04T19:29:12Z,1,7,0.267,5000000,8,60983280,60983280,91.576
2026-09-04T19:29:12Z,1,8,0.267,5539534,6,50172369,50172369,123.669
2026-09-04T19:29:12Z,1,9,0.268,10899227,5,32889352,27840177,74.877
2026-09-04T19:29:12Z,1,10,0.266,1502772,13,63719875,25652994,73.136
2026-09-04T19:29:12Z,1,11,0.268,6469396,8,59848372,25822838,121.984
2026-09-04T19:29:12Z,1,12,0.267,952839,19,169221896,135326401,86.601
2026-09-04T19:29:17Z,2,0,0.362,62949,154,35981777,10709052,0.141
2026-09-04T19:29:17Z,2,1,0.381,15000,13,2674181,2673361,11.734
2026-09-04T19:29:17Z,2,2,0.383,113082,41,78430363,58507804,10.77
2026-09-04T19:29:17Z,2,3,0.429,4823795,5,14823795,14823795,5.193
2026-09-04T19:29:17Z,2,4,0.462,425407,22,29193867,22063643,3.557
2026-09-04T19:29:17Z,2,5,0.482,9134505,12,30557030,30557030,133.941
2026-09-04T19:29:17Z,2,6,0.484,4023250,5,11405008,11405008,21.619
2026-09-04T19:29:17Z,2,7,0.5,955432,3,15728512,8955432,22.783
2026-09-04T19:29:17Z,2,8,0.515,2300016,2,8749387,8749387,17.756
2026-09-04T19:29:17Z,2,9,0.52,5000000,1,5000000,5000000,2.575
2026-09-04T19:29:17Z,2,10,0.51,2830880,6,19317200,11459700,31.55
2026-09-04T19:29:17Z,2,11,0.585,1000000,3,10902251,10902251,23.614
2026-09-04T19:29:17Z,2,12,0.655,225275,6,1125275,825275,77.865
2026-09-04T19:29:22Z,3,0,1.8,19,281,2306451,19,0.571
2026-09-04T19:29:22Z,3,1,2.35,50000,28,1600395,225421,27.047
2026-09-04T19:29:22Z,3,2,2.45,347657,26,3490809,1416000,29.09
2026-09-04T19:29:22Z,3,3,2.9,3836,18,2581950,205943,41.18
2026-09-04T19:29:22Z,3,4,3.35,30490,11,2644594,1003236,77.055
2026-09-04T19:29:22Z,3,5,3.45,2407820,5,3204637,2407820,94.14
2026-09-04T19:29:22Z,3,6,3.45,1654899,3,3124571,1654899,41.757
2026-09-04T19:29:22Z,3,7,4.55,20400,2,210400,210400,77.254
2026-09-04T19:29:22Z,3,10,6.2,322598,1,322598,322598,162.299
2026-09-04T19:29:22Z,3,11,6.4,10000,3,23615,23615,148.149
2026-09-04T19:29:22Z,3,12,7.0,311180,1,311180,311180,162.294
2026-09-04T19:29:27Z,4,0,2.35,10461,97,946882,68622,2.918
2026-09-04T19:29:27Z,4,1,2.55,1753,8,557293,59657,17.255
2026-09-04T19:29:27Z,4,2,2.6,20000,12,676533,346224,12.732
2026-09-04T19:29:27Z,4,3,2.75,186086,10,2925061,355083,31.403
2026-09-04T19:29:27Z,4,4,3.1,479472,7,4311282,4131282,91.286
2026-09-04T19:29:27Z,4,5,3.05,29674,10,1803904,433110,70.47
2026-09-04T19:29:27Z,4,6,3.6,303151,2,703151,703151,6.224
2026-09-04T19:29:27Z,4,7,3.7,150000,3,719346,300000,98.293
2026-09-04T19:29:27Z,4,8,4.45,100000,3,115999,100000,162.709
2026-09-04T19:29:37Z,5,0,1.78,200,69,1598592,200,6.595
2026-09-04T19:29:37Z,5,1,2.95,24849,8,350393,28035,24.25
2026-09-04T19:29:37Z,5,2,3.0,20720,7,563722,563722,56.991
2026-09-04T19:29:37Z,5,3,3.1,142133,5,917137,516763,98.861
2026-09-04T19:29:37Z,5,4,3.2,252488,8,1253819,566908,111.314
2026-09-04T19:29:37Z,5,5,3.3,7200,2,37200,7200,140.853
2026-09-04T19:29:37Z,5,6,4.95,99999,1,99999,99999,16.61
2026-09-04T19:29:37Z,5,7,5.0,999,1,999,999,16.613
2026-09-04T19:29:42Z,6,0,0.67,5444,82,6082511,77072,15.325
2026-09-04T19:29:42Z,6,1,0.69,157,16,2943985,2554676,15.349
2026-09-04T19:29:42Z,6,2,0.715,30000,12,3913870,3913870,68.931
2026-09-04T19:29:42Z,6,3,0.74,1648100,12,6722667,3753210,47.091
2026-09-04T19:29:42Z,6,4,0.86,155000,11,8845327,7987317,24.695
2026-09-04T19:29:42Z,6,5,0.98,1923337,3,9652578,9652578,13.22
2026-09-04T19:29:42Z,6,6,1.11,1575055,10,14205055,9204215,85.451
2026-09-04T19:29:42Z,6,7,1.1,99999,10,4178687,299999,54.253
2026-09-04T19:29:42Z,6,8,1.49,224485,4,4429519,4429519,71.478
2026-09-04T19:29:42Z,6,9,1.7,1750000,2,2070000,1750000,84.226
2026-09-04T19:29:42Z,6,10,1.75,900000,2,4500000,900000,77.575
2026-09-04T19:29:42Z,6,11,2.3,690000,1,690000,690000,83.334
2026-09-04T19:29:42Z,6,12,2.5,300000,1,300000,300000,83.341
2026-09-04T19:29:47Z,7,0,40.5,347,32,49124,39328,69.847
2026-09-04T19:29:47Z,7,1,40.75,500,9,32031,32021,72.396
2026-09-04T19:29:47Z,7,2,41.0,14171,8,92073,92073,39.797
2026-09-04T19:29:47Z,7,3,41.25,12347,9,73858,71958,41.482
2026-09-04T19:29:47Z,7,4,46.25,82940,8,139011,138991,121.671
2026-09-04T19:29:47Z,7,5,47.0,50444,3,87776,50444,106.477
2026-09-04T19:29:47Z,7,6,55.5,19464,5,133148,133148,43.117
2026-09-04T19:29:47Z,7,7,60.0,24046,1,24046,24046,56.997
2026-09-04T19:29:47Z,7,8,62.0,12795,1,12795,12795,57.004
2026-09-04T19:29:47Z,7,10,70.0,16545,1,16545,16545,70.669
2026-09-04T19:29:47Z,7,11,90.0,24990,2,24990,24990,162.959
2026-09-04T19:29:52Z,8,0,10.7,299,43,398612,11041,11.082
2026-09-04T19:29:52Z,8,1,11.2,30316,6,152332,152282,75.827
2026-09-04T19:29:52Z,8,2,11.2,8336,8,442149,441414,49.323
2026-09-04T19:29:52Z,8,3,11.6,6563,5,604149,273349,32.639
2026-09-04T19:29:52Z,8,4,11.8,100000,2,142000,142000,69.478
2026-09-04T19:29:52Z,8,5,12.5,9990,2,13990,9990,64.055
2026-09-04T19:29:57Z,9,0,1.18,1083,92,993075,178750,5.249
2026-09-04T19:29:57Z,9,1,1.23,8880,14,642468,579216,50.08
2026-09-04T19:29:57Z,9,2,1.23,135479,21,1997405,623507,43.395
2026-09-04T19:29:57Z,9,3,1.26,371828,14,1908996,691468,42.992
2026-09-04T19:29:57Z,9,4,1.35,283259,10,1902458,1152458,37.71
2026-09-04T19:29:57Z,9,5,1.37,4367,6,832259,102821,66.924
2026-09-04T19:29:57Z,9,7,1.74,1,10,4571047,500004,7.714
2026-09-04T19:29:57Z,9,8,2.5,50422,1,50422,50422,142.232
2026-09-04T19:29:57Z,9,10,3.6,305248,1,305248,305248,39.643
2026-09-04T19:30:12Z,10,0,28.25,127265,38,1061569,247243,5.172
2026-09-04T19:30:12Z,10,1,29.25,5107,14,626248,625990,25.598
2026-09-04T19:30:12Z,10,2,29.25,44227,15,730837,132227,28.321
2026-09-04T19:30:12Z,10,3,29.5,38083,14,1063961,174136,12.188
2026-09-04T19:30:12Z,10,4,30.0,37795,14,1201753,573201,26.648
2026-09-04T19:30:12Z,10,5,29.75,45000,11,640676,586737,6.862
2026-09-04T19:30:12Z,10,6,30.0,303416,5,1019781,1019781,29.977
2026-09-04T19:30:12Z,10,7,31.0,60883,5,294602,294602,20.945
2026-09-04T19:30:12Z,10,10,30.0,50000,10,636821,399655,6.737
2026-09-04T19:30:12Z,10,11,31.0,2191,4,71377,21377,32.27
2026-09-04T19:30:12Z,10,12,39.0,15999,2,25999,25999,76.987
2026-09-04T19:30:22Z,11,0,41.75,35580,11,113011,112358,27.349
2026-09-04T19:30:22Z,11,1,42.0,13601,10,58420,58420,27.191
2026-09-04T19:30:22Z,11,2,42.0,451291,4,468336,468334,28.187
2026-09-04T19:30:22Z,11,3,42.25,36056,3,227343,227343,4.054
2026-09-04T19:30:22Z,11,4,42.5,10000,4,294073,294073,31.512
2026-09-04T19:30:22Z,11,5,42.75,22222,9,590592,243342,44.963
2026-09-04T19:30:22Z,11,6,44.0,2832,1,2832,2832,30.014
2026-09-04T19:30:22Z,11,7,44.0,13752,1,13752,13752,2.488
2026-09-04T19:30:22Z,11,8,48.0,10000,1,10000,10000,65.054
2026-09-04T19:30:22Z,11,11,48.0,15000,4,43990,43990,66.558
